year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,8,1910,1911,-1,2110,2110,0,EV,5909,N15985,EWR,CLT,88,529,19,11,2013-10-08T23:00:00Z
2013,10,8,1104,1105,-1,1236,1245,-9,EV,5309,N718EV,LGA,BGR,55,378,11,5,2013-10-08T15:00:00Z
2013,10,8,1152,1200,-8,1300,1317,-17,US,2179,N769US,LGA,DCA,37,214,12,0,2013-10-08T16:00:00Z
2013,10,8,1306,1304,2,1559,1554,5,UA,1641,N14102,EWR,MCO,146,937,13,4,2013-10-08T17:00:00Z
2013,10,8,1254,1229,25,1359,1347,12,B6,2502,N183JB,JFK,BUF,53,301,12,29,2013-10-08T16:00:00Z
2013,10,8,1454,1459,-5,1716,1756,-40,DL,500,N380DA,JFK,LAS,287,2248,14,59,2013-10-08T18:00:00Z
2013,10,8,1752,1800,-8,1857,1916,-19,B6,1407,N249JB,JFK,IAD,44,228,18,0,2013-10-08T22:00:00Z
2013,10,8,1709,1715,-6,1951,2024,-33,UA,327,N447UA,EWR,PDX,320,2434,17,15,2013-10-08T21:00:00Z
2013,10,8,555,600,-5,742,751,-9,DL,731,N313US,LGA,DTW,79,502,6,0,2013-10-08T10:00:00Z
2013,10,8,1736,1720,16,2037,2010,27,UA,598,N482UA,EWR,IAH,203,1400,17,20,2013-10-08T21:00:00Z
2013,10,8,1249,1300,-11,1438,1450,-12,MQ,3388,N725MQ,LGA,CMH,72,479,13,0,2013-10-08T17:00:00Z
2013,10,9,610,615,-5,755,813,-18,US,883,N746UW,EWR,CLT,80,529,6,15,2013-10-09T10:00:00Z
2013,10,9,1519,1510,9,1804,1812,-8,UA,1483,N36280,EWR,AUS,197,1504,15,10,2013-10-09T19:00:00Z
2013,10,9,2123,2057,26,2254,2236,18,EV,5048,N716EV,LGA,RIC,57,292,20,57,2013-10-10T00:00:00Z
2013,10,9,921,927,-6,1132,1136,-4,EV,4087,N16999,EWR,IND,94,645,9,27,2013-10-09T13:00:00Z
2013,10,9,2244,2137,67,118,27,51,B6,1371,N705JB,LGA,FLL,138,1076,21,37,2013-10-10T01:00:00Z
2013,10,9,1559,1600,-1,1851,1847,4,B6,543,N509JB,EWR,PBI,144,1023,16,0,2013-10-09T20:00:00Z
2013,10,9,634,641,-7,748,805,-17,EV,4522,N13992,EWR,BNA,104,748,6,41,2013-10-09T10:00:00Z
2013,10,9,2010,2015,-5,2130,2144,-14,B6,702,N228JB,JFK,BUF,49,301,20,15,2013-10-10T00:00:00Z
2013,10,9,1441,1435,6,1724,1732,-8,DL,1902,N302NB,LGA,PBI,142,1035,14,35,2013-10-09T18:00:00Z
2013,10,9,1725,1729,-4,2022,2030,-8,UA,1692,N75435,EWR,SAN,331,2425,17,29,2013-10-09T21:00:00Z
2013,10,9,1834,1830,4,1948,2010,-22,MQ,3134,N1EAMQ,EWR,ORD,97,719,18,30,2013-10-09T22:00:00Z
2013,10,9,1810,1815,-5,1956,2021,-25,DL,2019,N364NW,LGA,MSP,139,1020,18,15,2013-10-09T22:00:00Z
2013,10,9,1932,1905,27,2047,2038,9,EV,5383,N719EV,LGA,ROC,38,254,19,5,2013-10-09T23:00:00Z
2013,10,9,854,840,14,1111,1100,11,EV,5475,N716EV,LGA,CLT,81,544,8,40,2013-10-09T12:00:00Z
2013,10,9,812,800,12,1010,1026,-16,9E,3507,N902XJ,JFK,MSY,156,1182,8,0,2013-10-09T12:00:00Z
2013,10,9,1758,1800,-2,2103,2118,-15,DL,2139,N345NB,LGA,MIA,150,1096,18,0,2013-10-09T22:00:00Z
2013,10,9,758,805,-7,1057,1106,-9,DL,1109,N323NB,LGA,TPA,146,1010,8,5,2013-10-09T12:00:00Z
2013,10,9,817,820,-3,1213,1230,-17,AA,1357,N5EWAA,JFK,SJU,207,1598,8,20,2013-10-09T12:00:00Z
2013,10,9,1644,1650,-6,1826,1921,-55,9E,3448,N928XJ,JFK,CVG,85,589,16,50,2013-10-09T20:00:00Z
2013,10,9,551,600,-9,642,708,-26,B6,2180,N334JB,EWR,BOS,35,200,6,0,2013-10-09T10:00:00Z
2013,10,9,1917,1730,107,2111,1953,78,EV,5298,N708EV,LGA,OMA,140,1148,17,30,2013-10-09T21:00:00Z
2013,10,9,658,700,-2,1004,1015,-11,DL,420,N197DN,JFK,LAX,326,2475,7,0,2013-10-09T11:00:00Z
2013,10,9,826,830,-4,1038,1055,-17,DL,1843,N3730B,JFK,ATL,104,760,8,30,2013-10-09T12:00:00Z
2013,10,9,753,800,-7,1048,1110,-22,B6,1511,N509JB,EWR,RSW,155,1068,8,0,2013-10-09T12:00:00Z
2013,10,9,2031,1945,46,2200,2143,17,EV,5306,N744EV,LGA,GSO,65,461,19,45,2013-10-09T23:00:00Z
2013,10,9,659,700,-1,812,825,-13,WN,3845,N280WN,EWR,BNA,107,748,7,0,2013-10-09T11:00:00Z
2013,10,9,1649,1649,0,1850,1903,-13,EV,4294,N14923,EWR,SAV,104,708,16,49,2013-10-09T20:00:00Z
2013,10,9,1226,1159,27,1536,1514,22,AA,1256,N3FBAA,LGA,MIA,150,1096,11,59,2013-10-09T15:00:00Z
2013,10,9,635,640,-5,843,838,5,EV,4166,N14158,EWR,GSP,101,594,6,40,2013-10-09T10:00:00Z
2013,10,9,1354,1400,-6,1506,1507,-1,US,2150,N965UW,LGA,BOS,35,184,14,0,2013-10-09T18:00:00Z
2013,10,9,1401,1335,26,1515,1500,15,WN,1,N745SW,LGA,MDW,101,725,13,35,2013-10-09T17:00:00Z
2013,10,9,1641,1645,-4,1927,2015,-48,B6,415,N556JB,JFK,SFO,318,2586,16,45,2013-10-09T20:00:00Z
2013,10,9,959,1005,-6,1213,1217,-4,DL,2319,N377NW,LGA,MSP,139,1020,10,5,2013-10-09T14:00:00Z
2013,10,9,1707,1710,-3,1815,1830,-15,UA,1064,N16713,EWR,BOS,38,200,17,10,2013-10-09T21:00:00Z
2013,10,10,1600,1515,45,1855,1810,45,AA,320,N4YLAA,EWR,DFW,185,1372,15,15,2013-10-10T19:00:00Z
2013,10,10,2138,2015,83,2250,2144,66,B6,702,N346JB,JFK,BUF,45,301,20,15,2013-10-11T00:00:00Z
2013,10,10,1059,1105,-6,1300,1245,15,EV,5309,N754EV,LGA,BGR,54,378,11,5,2013-10-10T15:00:00Z
2013,10,10,1655,1655,0,1829,1831,-2,EV,4695,N15574,EWR,RDU,71,416,16,55,2013-10-10T20:00:00Z
2013,10,10,845,840,5,1207,1145,22,UA,1401,N27722,EWR,MIA,151,1085,8,40,2013-10-10T12:00:00Z
2013,10,10,625,630,-5,814,839,-25,EV,4393,N14923,EWR,IND,87,645,6,30,2013-10-10T10:00:00Z
2013,10,10,1348,1345,3,1623,1633,-10,B6,581,N508JB,JFK,HOU,190,1428,13,45,2013-10-10T17:00:00Z
2013,10,10,844,850,-6,1011,1003,8,EV,3810,N13979,EWR,BUF,44,282,8,50,2013-10-10T12:00:00Z
2013,10,10,2034,2025,9,2329,2342,-13,DL,2065,N382DA,JFK,FLL,148,1069,20,25,2013-10-11T00:00:00Z
2013,10,10,1105,1110,-5,1434,1431,3,9E,3493,N908XJ,LGA,SRQ,143,1047,11,10,2013-10-10T15:00:00Z
2013,10,10,1048,1050,-2,1256,1250,6,MQ,3689,N6EAMQ,LGA,DTW,75,502,10,50,2013-10-10T14:00:00Z
2013,10,10,1155,1200,-5,1459,1515,-16,UA,766,N512UA,JFK,SFO,345,2586,12,0,2013-10-10T16:00:00Z
2013,10,10,1729,1725,4,2005,2019,-14,UA,1109,N29124,EWR,MCO,131,937,17,25,2013-10-10T21:00:00Z
2013,10,10,857,900,-3,1145,1144,1,DL,1747,N982DL,LGA,ATL,105,762,9,0,2013-10-10T13:00:00Z
2013,10,10,856,900,-4,1035,1025,10,UA,1030,N57863,EWR,ORD,93,719,9,0,2013-10-10T13:00:00Z
2013,10,10,1555,1600,-5,1847,1859,-12,DL,2459,N3732J,JFK,MCO,127,944,16,0,2013-10-10T20:00:00Z
2013,10,10,1813,1715,58,2039,2005,34,WN,2067,N213WN,EWR,HOU,188,1411,17,15,2013-10-10T21:00:00Z
2013,10,10,1658,1700,-2,1953,1958,-5,DL,1585,N353NB,LGA,MCO,127,950,17,0,2013-10-10T21:00:00Z
2013,10,10,1519,1520,-1,1653,1705,-12,AA,341,N436AA,LGA,ORD,106,733,15,20,2013-10-10T19:00:00Z
2013,10,10,918,915,3,1229,1222,7,DL,1885,N911DL,LGA,MCO,128,950,9,15,2013-10-10T13:00:00Z
2013,10,10,825,825,0,1021,1029,-8,US,1831,N173US,JFK,CLT,88,541,8,25,2013-10-10T12:00:00Z
2013,10,10,2111,1950,81,2319,2215,64,MQ,3662,N504MQ,LGA,ATL,97,762,19,50,2013-10-10T23:00:00Z
2013,10,10,2208,2035,93,2319,2204,75,9E,3395,N936XJ,JFK,DCA,46,213,20,35,2013-10-11T00:00:00Z
2013,10,10,1514,1500,14,1659,1657,2,US,802,N171US,EWR,CLT,86,529,15,0,2013-10-10T19:00:00Z
2013,10,10,1913,1855,18,2106,2059,7,US,2039,N192UW,LGA,CLT,88,544,18,55,2013-10-10T22:00:00Z
2013,10,10,1514,1517,-3,1813,1834,-21,B6,1729,N527JB,JFK,RSW,156,1074,15,17,2013-10-10T19:00:00Z
2013,10,10,1737,1714,23,1847,1839,8,B6,918,N258JB,JFK,BOS,38,187,17,14,2013-10-10T21:00:00Z
2013,10,10,652,655,-3,755,810,-15,WN,404,N782SA,LGA,MKE,104,738,6,55,2013-10-10T10:00:00Z
2013,10,10,904,910,-6,1202,1215,-13,AA,1121,N3GHAA,LGA,DFW,187,1389,9,10,2013-10-10T13:00:00Z
2013,10,10,2129,2059,30,2353,2358,-5,UA,1416,N34460,EWR,MCO,123,937,20,59,2013-10-11T00:00:00Z
2013,10,10,637,640,-3,919,910,9,US,495,N544UW,JFK,PHX,292,2153,6,40,2013-10-10T10:00:00Z
2013,10,10,1837,1625,132,2046,1838,128,EV,4684,N13123,EWR,SDF,96,642,16,25,2013-10-10T20:00:00Z
2013,10,10,1437,1435,2,1734,1732,2,DL,1902,N342NB,LGA,PBI,138,1035,14,35,2013-10-10T18:00:00Z
2013,10,10,608,615,-7,800,750,10,MQ,3525,N805MQ,LGA,RDU,77,431,6,15,2013-10-10T10:00:00Z
2013,10,10,1708,1645,23,1951,1920,31,DL,884,N318NB,LGA,DEN,232,1620,16,45,2013-10-10T20:00:00Z
2013,10,10,858,900,-2,1035,1034,1,UA,235,N822UA,LGA,ORD,101,733,9,0,2013-10-10T13:00:00Z
2013,10,11,1053,1100,-7,1217,1223,-6,UA,798,N818UA,EWR,ORD,103,719,11,0,2013-10-11T15:00:00Z
2013,10,11,902,910,-8,1212,1215,-3,AA,1121,N3KRAA,LGA,DFW,186,1389,9,10,2013-10-11T13:00:00Z
2013,10,11,823,829,-6,1140,1139,1,AA,2267,N3FSAA,LGA,MIA,146,1096,8,29,2013-10-11T12:00:00Z
2013,10,11,1339,1345,-6,1630,1650,-20,AA,117,N339AA,JFK,LAX,323,2475,13,45,2013-10-11T17:00:00Z
2013,10,11,850,900,-10,1140,1208,-28,B6,5,N536JB,EWR,FLL,142,1065,9,0,2013-10-11T13:00:00Z
2013,10,11,1025,1022,3,1127,1146,-19,EV,4187,N11193,EWR,BNA,101,748,10,22,2013-10-11T14:00:00Z
2013,10,11,NA,800,NA,NA,1013,NA,9E,3538,NA,JFK,MSP,NA,1029,8,0,2013-10-11T12:00:00Z
2013,10,11,1605,1559,6,1837,1858,-21,UA,1593,N38424,EWR,MCO,123,937,15,59,2013-10-11T19:00:00Z
2013,10,11,2219,2006,133,2356,2213,103,EV,4321,N25134,EWR,MCI,143,1092,20,6,2013-10-12T00:00:00Z
2013,10,11,1909,1905,4,2101,2131,-30,DL,2454,N372DA,JFK,DEN,210,1626,19,5,2013-10-11T23:00:00Z
2013,10,11,827,820,7,1242,1230,12,AA,1357,N5FRAA,JFK,SJU,214,1598,8,20,2013-10-11T12:00:00Z
2013,10,11,1258,1300,-2,1600,1610,-10,VX,411,N630VA,JFK,LAX,329,2475,13,0,2013-10-11T17:00:00Z
2013,10,11,1539,1530,9,1844,1854,-10,UA,257,N597UA,JFK,SFO,336,2586,15,30,2013-10-11T19:00:00Z
2013,10,11,1158,1200,-2,1435,1455,-20,AA,3,N328AA,JFK,LAX,317,2475,12,0,2013-10-11T16:00:00Z
2013,10,11,1111,1045,26,1426,1352,34,B6,971,N634JB,LGA,FLL,139,1076,10,45,2013-10-11T14:00:00Z
2013,10,11,831,830,1,1153,1152,1,UA,1480,N17233,EWR,SFO,334,2565,8,30,2013-10-11T12:00:00Z
2013,10,11,621,625,-4,912,935,-23,WN,16,N231WN,EWR,HOU,189,1411,6,25,2013-10-11T10:00:00Z
2013,10,11,1754,1420,214,1903,1555,188,AA,337,N487AA,LGA,ORD,103,733,14,20,2013-10-11T18:00:00Z
2013,10,11,1028,1030,-2,1242,1253,-11,DL,2343,N773NC,EWR,ATL,100,746,10,30,2013-10-11T14:00:00Z
2013,10,11,926,926,0,1209,1225,-16,UA,497,N405UA,EWR,PBI,142,1023,9,26,2013-10-11T13:00:00Z
2013,10,11,1212,1200,12,1317,1312,5,DL,2451,N358NB,JFK,BOS,39,187,12,0,2013-10-11T16:00:00Z
2013,10,11,1228,1010,138,1448,1240,128,MQ,3644,N515MQ,LGA,ATL,99,762,10,10,2013-10-11T14:00:00Z
2013,10,11,1406,1359,7,1516,1523,-7,B6,2402,N178JB,JFK,BUF,50,301,13,59,2013-10-11T17:00:00Z
2013,10,11,2032,2022,10,2146,2200,-14,UA,1464,N13248,EWR,CLE,57,404,20,22,2013-10-12T00:00:00Z
2013,10,11,1620,1329,171,1738,1509,149,AA,331,N582AA,LGA,ORD,104,733,13,29,2013-10-11T17:00:00Z
2013,10,12,1228,1225,3,1452,1510,-18,AA,300,N566AA,EWR,DFW,186,1372,12,25,2013-10-12T16:00:00Z
2013,10,12,757,749,8,1036,1043,-7,B6,1717,N648JB,LGA,TPA,133,1010,7,49,2013-10-12T11:00:00Z
2013,10,12,1020,1019,1,1121,1143,-22,EV,4187,N12957,EWR,BNA,105,748,10,19,2013-10-12T14:00:00Z
2013,10,12,1500,1500,0,1708,1725,-17,WN,1839,N295WN,LGA,DEN,222,1620,15,0,2013-10-12T19:00:00Z
2013,10,12,1820,1829,-9,1944,1958,-14,B6,2202,N203JB,JFK,BUF,49,301,18,29,2013-10-12T22:00:00Z
2013,10,12,1404,1350,14,1638,1643,-5,B6,1783,N569JB,JFK,MCO,127,944,13,50,2013-10-12T17:00:00Z
2013,10,12,1228,1235,-7,1414,1426,-12,EV,4649,N16954,EWR,CLT,77,529,12,35,2013-10-12T16:00:00Z
2013,10,12,955,1000,-5,1435,1450,-15,HA,51,N386HA,JFK,HNL,620,4983,10,0,2013-10-12T14:00:00Z
2013,10,12,947,950,-3,1203,1235,-32,VX,251,N838VA,JFK,LAS,294,2248,9,50,2013-10-12T13:00:00Z
2013,10,12,931,933,-2,1150,1225,-35,B6,199,N793JB,LGA,MCO,120,950,9,33,2013-10-12T13:00:00Z
2013,10,12,1525,1530,-5,1717,1713,4,DL,804,N722TW,JFK,PIT,59,340,15,30,2013-10-12T19:00:00Z
2013,10,12,700,700,0,1020,1025,-5,DL,269,N706TW,JFK,SFO,345,2586,7,0,2013-10-12T11:00:00Z
2013,10,12,1754,1800,-6,1855,1929,-34,EV,5484,N744EV,LGA,BTV,43,258,18,0,2013-10-12T22:00:00Z
2013,10,12,1642,1645,-3,2007,2015,-8,B6,415,N585JB,JFK,SFO,350,2586,16,45,2013-10-12T20:00:00Z
2013,10,12,625,630,-5,818,840,-22,US,2085,N153UW,LGA,CLT,82,544,6,30,2013-10-12T10:00:00Z
2013,10,12,853,859,-6,1040,1102,-22,EV,4380,N33182,EWR,MSP,144,1008,8,59,2013-10-12T12:00:00Z
2013,10,12,1118,1100,18,1405,1411,-6,DL,2098,N327NB,LGA,MIA,136,1096,11,0,2013-10-12T15:00:00Z
2013,10,12,1927,1916,11,2213,2225,-12,UA,1526,N35260,EWR,LAX,322,2454,19,16,2013-10-12T23:00:00Z
2013,10,12,930,935,-5,1110,1143,-33,EV,5370,N717EV,LGA,ILM,70,500,9,35,2013-10-12T13:00:00Z
2013,10,12,1348,1329,19,1812,1813,-1,UA,15,N66051,EWR,HNL,600,4963,13,29,2013-10-12T17:00:00Z
2013,10,12,1351,1359,-8,1540,1605,-25,B6,1373,N265JB,JFK,CHS,89,636,13,59,2013-10-12T17:00:00Z
2013,10,12,1719,1700,19,2016,2007,9,DL,706,N3746H,JFK,AUS,208,1521,17,0,2013-10-12T21:00:00Z
2013,10,12,1058,1105,-7,1324,1356,-32,DL,695,N915DL,JFK,MCO,122,944,11,5,2013-10-12T15:00:00Z
2013,10,12,822,825,-3,958,1022,-24,B6,219,N265JB,JFK,CLT,76,541,8,25,2013-10-12T12:00:00Z
2013,10,12,950,935,15,1252,1254,-2,DL,874,N320NB,LGA,MIA,136,1096,9,35,2013-10-12T13:00:00Z
2013,10,13,930,926,4,1201,1221,-20,UA,1143,N28457,EWR,PBI,131,1023,9,26,2013-10-13T13:00:00Z
2013,10,13,1656,1655,1,1758,1820,-22,WN,1454,N556WN,LGA,MDW,106,725,16,55,2013-10-13T20:00:00Z
2013,10,13,1931,1845,46,2043,2029,14,EV,5274,N615QX,LGA,BNA,104,764,18,45,2013-10-13T22:00:00Z
2013,10,13,1928,1930,-2,2302,2250,12,DL,795,N3748Y,JFK,SLC,273,1990,19,30,2013-10-13T23:00:00Z
2013,10,13,1801,1805,-4,1916,1950,-34,AA,353,N4XRAA,LGA,ORD,107,733,18,5,2013-10-13T22:00:00Z
2013,10,13,1350,1359,-9,1455,1511,-16,B6,118,N294JB,JFK,BOS,35,187,13,59,2013-10-13T17:00:00Z
2013,10,13,1243,1245,-2,1417,1423,-6,9E,3787,N8492C,LGA,RIC,54,292,12,45,2013-10-13T16:00:00Z
2013,10,13,1354,1345,9,1653,1700,-7,AA,1073,N3BVAA,LGA,MIA,138,1096,13,45,2013-10-13T17:00:00Z
2013,10,13,1306,1251,15,1416,1411,5,EV,6054,N14923,EWR,IAD,49,212,12,51,2013-10-13T16:00:00Z
2013,10,13,1825,1830,-5,2117,2112,5,B6,711,N563JB,JFK,LAS,319,2248,18,30,2013-10-13T22:00:00Z
2013,10,13,1604,1557,7,1900,1904,-4,UA,375,N421UA,EWR,SEA,318,2402,15,57,2013-10-13T19:00:00Z
2013,10,13,NA,1305,NA,NA,1610,NA,UA,482,NA,EWR,FLL,NA,1065,13,5,2013-10-13T17:00:00Z
2013,10,13,1815,1815,0,2132,2138,-6,DL,17,N195DN,JFK,LAX,343,2475,18,15,2013-10-13T22:00:00Z
2013,10,13,749,751,-2,1028,1043,-15,UA,450,N801UA,EWR,DFW,183,1372,7,51,2013-10-13T11:00:00Z
2013,10,13,1545,1540,5,1742,1742,0,US,2088,N124US,LGA,CLT,87,544,15,40,2013-10-13T19:00:00Z
2013,10,13,2032,2015,17,2210,2155,15,MQ,3535,N508MQ,JFK,CMH,64,483,20,15,2013-10-14T00:00:00Z
2013,10,13,656,655,1,1040,1101,-21,DL,315,N6708D,JFK,SJU,199,1598,6,55,2013-10-13T10:00:00Z
2013,10,13,1934,1935,-1,2222,2235,-13,DL,1485,N918DL,LGA,MCO,124,950,19,35,2013-10-13T23:00:00Z
2013,10,13,1655,1659,-4,1820,1840,-20,UA,708,N849UA,EWR,ORD,107,719,16,59,2013-10-13T20:00:00Z
2013,10,13,1825,1659,86,2059,1930,89,EV,4705,N13550,EWR,ATL,107,746,16,59,2013-10-13T20:00:00Z
2013,10,13,802,805,-3,1101,1139,-38,9E,3489,N602LR,LGA,RSW,152,1080,8,5,2013-10-13T12:00:00Z
2013,10,13,1341,1344,-3,1539,1553,-14,EV,4395,N14904,EWR,IND,96,645,13,44,2013-10-13T17:00:00Z
2013,10,13,607,615,-8,740,813,-33,US,1989,N113UW,EWR,CLT,76,529,6,15,2013-10-13T10:00:00Z
2013,10,13,703,705,-2,809,845,-36,WN,1265,N768SW,EWR,STL,114,872,7,5,2013-10-13T11:00:00Z
2013,10,13,807,808,-1,917,929,-12,B6,2702,N307JB,JFK,BUF,52,301,8,8,2013-10-13T12:00:00Z
2013,10,13,1536,1500,36,1643,1618,25,US,2185,N961UW,LGA,DCA,49,214,15,0,2013-10-13T19:00:00Z
2013,10,14,832,834,-2,1221,1156,25,UA,1289,N77520,EWR,SFO,373,2565,8,34,2013-10-14T12:00:00Z
2013,10,14,1703,1700,3,1855,1838,17,UA,1048,N76514,LGA,ORD,112,733,17,0,2013-10-14T21:00:00Z
2013,10,14,623,625,-2,912,850,22,MQ,3550,N509MQ,LGA,ATL,110,762,6,25,2013-10-14T10:00:00Z
2013,10,14,1022,1029,-7,1150,1214,-24,AA,325,N596AA,LGA,ORD,111,733,10,29,2013-10-14T14:00:00Z
2013,10,14,1332,1330,2,1610,1612,-2,B6,927,N591JB,EWR,MCO,123,937,13,30,2013-10-14T17:00:00Z
2013,10,14,1706,1700,6,1943,2008,-25,DL,706,N371DA,JFK,AUS,199,1521,17,0,2013-10-14T21:00:00Z
2013,10,14,2049,2056,-7,2252,2316,-24,EV,4397,N34111,EWR,MSY,151,1167,20,56,2013-10-15T00:00:00Z
2013,10,14,1450,1455,-5,1635,1645,-10,MQ,2815,N660MQ,JFK,CLE,75,425,14,55,2013-10-14T18:00:00Z
2013,10,14,746,748,-2,935,945,-10,B6,1273,N229JB,JFK,CHS,92,636,7,48,2013-10-14T11:00:00Z
2013,10,14,627,630,-3,722,742,-20,UA,1686,N23708,EWR,BOS,36,200,6,30,2013-10-14T10:00:00Z
2013,10,14,2112,2057,15,2222,2236,-14,EV,5048,N614QX,LGA,RIC,50,292,20,57,2013-10-15T00:00:00Z
2013,10,14,2057,2100,-3,2220,2235,-15,MQ,3317,N526MQ,LGA,RDU,63,431,21,0,2013-10-15T01:00:00Z
2013,10,14,1726,1729,-3,1929,1937,-8,EV,3849,N11547,EWR,CVG,92,569,17,29,2013-10-14T21:00:00Z
2013,10,14,1627,1635,-8,1911,1951,-40,B6,1801,N643JB,JFK,FLL,134,1069,16,35,2013-10-14T20:00:00Z
2013,10,14,2209,2156,13,2303,2308,-5,UA,523,N831UA,EWR,BOS,37,200,21,56,2013-10-15T01:00:00Z
2013,10,14,1027,1030,-3,1343,1355,-12,VX,23,N641VA,JFK,SFO,342,2586,10,30,2013-10-14T14:00:00Z
2013,10,14,2001,2000,1,2053,2120,-27,US,2195,N752US,LGA,DCA,41,214,20,0,2013-10-15T00:00:00Z
2013,10,14,1152,1200,-8,1447,1455,-8,AA,3,N338AA,JFK,LAX,333,2475,12,0,2013-10-14T16:00:00Z
2013,10,14,1757,1800,-3,2103,2104,-1,B6,359,N807JB,JFK,BUR,345,2465,18,0,2013-10-14T22:00:00Z
2013,10,14,1205,1210,-5,1327,1330,-3,MQ,3461,N528MQ,LGA,BNA,102,764,12,10,2013-10-14T16:00:00Z
2013,10,14,1849,1855,-6,2215,2215,0,VX,169,N622VA,EWR,LAX,340,2454,18,55,2013-10-14T22:00:00Z
2013,10,14,937,930,7,1132,1144,-12,EV,4880,N723EV,LGA,MEM,130,963,9,30,2013-10-14T13:00:00Z
2013,10,14,1626,1629,-3,1909,1950,-41,DL,1394,N3769L,JFK,PDX,314,2454,16,29,2013-10-14T20:00:00Z
2013,10,14,1845,1855,-10,2042,2059,-17,US,2039,N177US,LGA,CLT,83,544,18,55,2013-10-14T22:00:00Z
2013,10,14,829,808,21,941,929,12,B6,2702,N355JB,JFK,BUF,53,301,8,8,2013-10-14T12:00:00Z
2013,10,14,536,545,-9,814,855,-41,AA,2243,N5EXAA,JFK,MIA,134,1089,5,45,2013-10-14T09:00:00Z
2013,10,14,1710,1720,-10,1856,1920,-24,MQ,3556,N520MQ,LGA,DTW,79,502,17,20,2013-10-14T21:00:00Z
2013,10,14,1548,1600,-12,1831,1906,-35,B6,1117,N644JB,LGA,TPA,133,1010,16,0,2013-10-14T20:00:00Z
2013,10,15,1021,1015,6,1208,1212,-4,US,2067,N183UW,JFK,CLT,83,541,10,15,2013-10-15T14:00:00Z
2013,10,15,1756,1715,41,1957,1905,52,AA,345,N596AA,LGA,ORD,124,733,17,15,2013-10-15T21:00:00Z
2013,10,15,1253,1259,-6,1522,1555,-33,UA,1280,N16732,LGA,IAH,188,1416,12,59,2013-10-15T16:00:00Z
2013,10,15,1720,1700,20,1932,1855,37,AA,199,N3FAAA,JFK,ORD,122,740,17,0,2013-10-15T21:00:00Z
2013,10,15,831,835,-4,1120,1100,20,UA,447,N498UA,EWR,PHX,308,2133,8,35,2013-10-15T12:00:00Z
2013,10,15,2051,2100,-9,2221,2215,6,US,2197,N767UW,LGA,DCA,41,214,21,0,2013-10-16T01:00:00Z
2013,10,15,901,852,9,1151,1208,-17,UA,434,N818UA,EWR,SNA,324,2434,8,52,2013-10-15T12:00:00Z
2013,10,15,954,1000,-6,1204,1234,-30,9E,3573,N937XJ,LGA,IND,94,660,10,0,2013-10-15T14:00:00Z
2013,10,15,1124,1128,-4,1221,1230,-9,B6,2380,N279JB,EWR,BOS,37,200,11,28,2013-10-15T15:00:00Z
2013,10,15,1746,1723,23,2019,1946,33,UA,1635,N75435,EWR,PHX,300,2133,17,23,2013-10-15T21:00:00Z
2013,10,15,1823,1830,-7,1953,1950,3,MQ,3486,N502MQ,LGA,BNA,104,764,18,30,2013-10-15T22:00:00Z
2013,10,15,1909,1859,10,2211,2159,12,UA,1259,N16709,LGA,IAH,194,1416,18,59,2013-10-15T22:00:00Z
2013,10,15,2030,1940,50,2208,2120,48,AA,363,N4YBAA,LGA,ORD,112,733,19,40,2013-10-15T23:00:00Z
2013,10,15,1455,1455,0,1748,1750,-2,MQ,3070,N516MQ,JFK,TPA,132,1005,14,55,2013-10-15T18:00:00Z
2013,10,15,2025,2029,-4,2324,2337,-13,UA,1039,N76288,EWR,AUS,215,1504,20,29,2013-10-16T00:00:00Z
2013,10,15,646,655,-9,839,840,-1,MQ,3599,N520MQ,LGA,MSP,154,1020,6,55,2013-10-15T10:00:00Z
2013,10,15,1602,1600,2,1907,1905,2,AA,1156,N3ELAA,LGA,DFW,208,1389,16,0,2013-10-15T20:00:00Z
2013,10,15,1457,1505,-8,1634,1655,-21,MQ,3391,N808MQ,LGA,CMH,74,479,15,5,2013-10-15T19:00:00Z
2013,10,15,925,929,-4,1137,1132,5,EV,4380,N12142,EWR,MSP,150,1008,9,29,2013-10-15T13:00:00Z
2013,10,15,830,822,8,1017,1014,3,EV,4691,N15555,EWR,DAY,81,533,8,22,2013-10-15T12:00:00Z
2013,10,15,808,810,-2,1110,1108,2,DL,857,N3760C,JFK,SAN,334,2446,8,10,2013-10-15T12:00:00Z
2013,10,15,904,900,4,1137,1208,-31,B6,5,N645JB,EWR,FLL,132,1065,9,0,2013-10-15T13:00:00Z
2013,10,15,1437,1435,2,1656,1641,15,DL,1819,N903DE,LGA,MSP,153,1020,14,35,2013-10-15T18:00:00Z
2013,10,16,653,700,-7,844,838,6,EV,3829,N13975,EWR,STL,155,872,7,0,2013-10-16T11:00:00Z
2013,10,16,1115,1115,0,1246,1300,-14,EV,5273,N722EV,LGA,PIT,54,335,11,15,2013-10-16T15:00:00Z
2013,10,16,655,659,-4,907,912,-5,EV,4122,N14916,EWR,SDF,114,642,6,59,2013-10-16T10:00:00Z
2013,10,16,829,830,-1,1059,1055,4,DL,1843,N381DN,JFK,ATL,111,760,8,30,2013-10-16T12:00:00Z
